"File exported from UTC Confirmations Portal on December 14, 2018, 14:00 EST"

Supplier Code:,0000164499
Supplier Name:,TRIPLE INC
User Email:,pkarchner@tripleinc.com
* Date Format MM/DD/YYYY

** INSTRUCTIONS:,"Please only edit Columns K-M below ""row 12"". All columns must be present and do not duplicate or delete columns. Only ""rows 10"" and above may be removed. Additional columns will be ignored as long as they don't duplicate a required column header. Naming of the column header row cannot be modified. The ordering of columns is flexible. When importing your file back into the Confirmations screen, please make sure all cells have a value matching the exported format. Date format can be MM/DD/YYYY, MM/DD/YY, M/D/YY."
** REASON CODES:,Capacity Issue,Import/ Export Control,Input Material (Vendor Supplied),Machine Down Time,Producibility Technical,Quality,Supplier Other,Natural Disaster,Commercial Issues  (Ex: PO terms/pricing),UTC Supplied Input Material,UTC Receiving/ Shipping,UTC Schedule under lead time / change,UTC Transportation / Logistics,UTC Engineering,UTC Other

PRIORITY,PRODUCT_ID,OPEN_QTY,ORDER_ID,ITEM_ID,SCH_LINE,LOCATION,REQ_DATE,OTD_DATE,COMMIT_STAT,COMMIT_DATE,REASON_CODE,COMMENTS
,1020331-1,5.0,H113218A,260,2980,2701,03/06/2019,03/06/2019,COMMITTED,03/06/2019,UTC Schedule under lead time / change,
,1020331-1,5.0,H113218A,260,3082,2701,03/13/2019,03/13/2019,COMMITTED,03/13/2019,UTC Schedule under lead time / change,
,1020331-1,5.0,H113218A,260,3181,2701,03/20/2019,03/20/2019,COMMITTED,03/20/2019,UTC Schedule under lead time / change,
,1020331-1,5.0,H113218A,260,3678,2701,04/09/2019,04/09/2019,COMMITTED,04/09/2019,UTC Schedule under lead time / change,
,1020331-1,5.0,H113218A,260,3771,2701,04/16/2019,04/16/2019,COMMITTED,04/16/2019,UTC Schedule under lead time / change,
,1020331-1,6.0,H113218A,260,3772,2701,04/24/2019,04/24/2019,COMMITTED,04/24/2019,UTC Schedule under lead time / change,
,1020331-1,5.0,H113218A,260,2874,2701,02/27/2019,02/27/2019,COMMITTED,02/27/2019,UTC Schedule under lead time / change,
,1020331-1,5.0,H113218A,260,3282,2701,03/27/2019,03/27/2019,COMMITTED,03/27/2019,UTC Schedule under lead time / change,
,1020331-1,5.0,H113218A,260,3384,2701,04/03/2019,04/03/2019,COMMITTED,04/03/2019,UTC Schedule under lead time / change,
,1020331-1,6.0,H113218A,260,3889,2701,05/01/2019,05/01/2019,COMMITTED,05/01/2019,UTC Schedule under lead time / change,
,1020331-1,10.0,H113218A,260,3898,2701,06/05/2019,06/05/2019,COMMITTED,06/05/2019,,
,1020331-1,10.0,H113218A,260,3861,2701,05/08/2019,05/08/2019,COMMITTED,05/08/2019,UTC Schedule under lead time / change,
,1020331-1,7.0,H113218A,260,3863,2701,05/21/2019,05/21/2019,COMMITTED,05/21/2019,UTC Schedule under lead time / change,
,1020331-1,6.0,H113218A,260,3864,2701,05/29/2019,05/29/2019,COMMITTED,05/29/2019,UTC Schedule under lead time / change,
,1020331-1,10.0,H113218A,260,3866,2701,06/19/2019,06/19/2019,COMMITTED,06/19/2019,,
,1018714-1,4.0,H113218A,220,6010,2701,08/14/2019,08/14/2019,COMMITTED,08/14/2019,UTC Schedule under lead time / change,
,1018714-1,2.0,H113218A,220,6011,2701,09/11/2019,09/11/2019,COMMITTED,09/11/2019,UTC Schedule under lead time / change,
,1018714-1,3.0,H113218A,220,6012,2701,09/11/2019,09/11/2019,COMMITTED,09/11/2019,UTC Schedule under lead time / change,
,1018714-1,2.0,H113218A,220,6078,2701,10/16/2019,10/16/2019,COMMITTED,10/16/2019,UTC Schedule under lead time / change,
,1018714-1,1.0,H113218A,220,6205,2701,10/30/2019,10/30/2019,COMMITTED,10/30/2019,UTC Schedule under lead time / change,
,1018714-1,4.0,H113218A,220,6389,2701,10/30/2019,10/30/2019,COMMITTED,10/30/2019,UTC Schedule under lead time / change,
,1018714-1,1.0,H113218A,220,6537,2701,01/08/2020,01/08/2020,COMMITTED,01/08/2020,UTC Schedule under lead time / change,
,1018714-1,3.0,H113218A,220,6636,2701,01/08/2020,01/08/2020,COMMITTED,01/08/2020,UTC Schedule under lead time / change,
,1018714-1,1.0,H113218A,220,6699,2701,02/05/2020,02/05/2020,COMMITTED,02/05/2020,UTC Schedule under lead time / change,
,1018707-1,2.0,H113218A,210,7387,2701,06/18/2019,06/18/2019,COMMITTED,06/18/2019,,
,1018707-1,3.0,H113218A,210,7385,2701,05/14/2019,05/14/2019,COMMITTED,05/14/2019,,
,1018714-1,3.0,H113218A,220,6761,2701,02/05/2020,02/05/2020,COMMITTED,02/05/2020,UTC Schedule under lead time / change,
,1020331-1,5.0,H113218A,260,2658,2701,02/06/2019,02/06/2019,COMMITTED,02/06/2019,UTC Schedule under lead time / change,
,1020331-1,5.0,H113218A,260,2659,2701,01/30/2019,01/30/2019,COMMITTED,01/30/2019,UTC Schedule under lead time / change,
,1020331-1,5.0,H113218A,260,2660,2701,01/23/2019,01/23/2019,COMMITTED,01/23/2019,UTC Schedule under lead time / change,
,1020331-1,5.0,H113218A,260,2661,2701,01/16/2019,01/16/2019,COMMITTED,01/16/2019,UTC Schedule under lead time / change,
,1021688-1,2.0,H113218A,150,4495,2701,02/21/2019,02/21/2019,COMMITTED,02/21/2019,UTC Schedule under lead time / change,
,1021688-1,2.0,H113218A,150,4701,2701,02/21/2019,02/21/2019,COMMITTED,02/21/2019,UTC Schedule under lead time / change,
,1021688-1,2.0,H113218A,150,4769,2701,02/21/2019,02/21/2019,COMMITTED,02/21/2019,UTC Schedule under lead time / change,
,1021688-1,2.0,H113218A,150,4835,2701,02/28/2019,02/28/2019,COMMITTED,02/28/2019,UTC Schedule under lead time / change,
,1021688-1,2.0,H113218A,150,4899,2701,03/07/2019,03/07/2019,COMMITTED,03/07/2019,UTC Schedule under lead time / change,
,1021688-1,2.0,H113218A,150,4963,2701,03/14/2019,03/14/2019,COMMITTED,03/14/2019,UTC Schedule under lead time / change,
,1021688-1,5.0,H113218A,150,5519,2701,04/04/2019,04/04/2019,COMMITTED,04/04/2019,UTC Schedule under lead time / change,
,1021688-1,4.0,H113218A,150,5520,2701,04/25/2019,04/25/2019,COMMITTED,04/25/2019,UTC Schedule under lead time / change,
,1021688-1,8.0,H113218A,150,5521,2701,05/16/2019,05/16/2019,COMMITTED,05/16/2019,UTC Schedule under lead time / change,
,1021688-1,6.0,H113218A,150,5522,2701,06/13/2019,06/13/2019,COMMITTED,06/13/2019,UTC Schedule under lead time / change,
,1021688-1,6.0,H113218A,150,5523,2701,06/13/2019,06/13/2019,COMMITTED,06/13/2019,UTC Schedule under lead time / change,
,1021688-1,6.0,H113218A,150,5600,2701,06/26/2019,06/26/2019,COMMITTED,06/26/2019,UTC Schedule under lead time / change,
,1019655-1,3.0,H113218A,170,2343,2701,01/23/2019,01/23/2019,COMMITTED,01/23/2019,,
,1020787-1,8.0,H113218A,160,5470,2701,03/29/2019,03/29/2019,COMMITTED,03/29/2019,UTC Schedule under lead time / change,
,1020787-1,7.0,H113218A,160,5575,2701,04/19/2019,04/19/2019,COMMITTED,04/19/2019,UTC Schedule under lead time / change,
,1020787-1,8.0,H113218A,160,5678,2701,05/03/2019,05/03/2019,COMMITTED,05/03/2019,UTC Schedule under lead time / change,
,1020787-1,8.0,H113218A,160,5783,2701,05/23/2019,05/23/2019,COMMITTED,05/23/2019,UTC Schedule under lead time / change,
,1017908-1,9.0,H113218A,110,5284,2701,04/19/2019,04/19/2019,COMMITTED,04/19/2019,UTC Schedule under lead time / change,
,1017908-1,9.0,H113218A,110,5354,2701,04/26/2019,04/26/2019,COMMITTED,04/26/2019,UTC Schedule under lead time / change,
,1017908-1,13.0,H113218A,110,5891,2701,05/31/2019,05/31/2019,COMMITTED,05/31/2019,,
,1017908-1,13.0,H113218A,110,5892,2701,06/12/2019,06/12/2019,COMMITTED,06/12/2019,,
,1017908-1,11.0,H113218A,110,5893,2701,06/20/2019,06/20/2019,UNCOMMITTED,06/20/2019,,
,1021336-1,4.0,H113218A,140,5540,2701,01/11/2019,01/11/2019,COMMITTED,01/11/2019,UTC Schedule under lead time / change,
,1021336-1,3.0,H113218A,140,5622,2701,05/23/2019,05/23/2019,COMMITTED,05/23/2019,UTC Schedule under lead time / change,
,1021336-1,5.0,H113218A,140,5674,2701,06/07/2019,06/07/2019,COMMITTED,06/07/2019,UTC Schedule under lead time / change,
,1021336-1,8.0,H113218A,140,5779,2701,06/20/2019,06/20/2019,COMMITTED,06/20/2019,UTC Schedule under lead time / change,
,1021336-1,7.0,H113218A,140,5873,2701,07/05/2019,07/05/2019,COMMITTED,07/05/2019,UTC Schedule under lead time / change,
,1021336-1,8.0,H113218A,140,5965,2701,07/19/2019,07/19/2019,COMMITTED,07/19/2019,UTC Schedule under lead time / change,
OVERDUE,1017296-1,20.0,H113218A,130,4404,2701,12/12/2018,12/12/2018,COMMITTED,12/18/2018,Supplier Other,Machine down in EDM Wire
,1017296-1,10.0,H113218A,130,4405,2701,01/16/2019,01/16/2019,COMMITTED,01/16/2019,UTC Schedule under lead time / change,
,1017296-1,10.0,H113218A,130,4406,2701,01/30/2019,01/30/2019,COMMITTED,01/30/2019,UTC Schedule under lead time / change,
,1017296-1,10.0,H113218A,130,4407,2701,02/13/2019,02/13/2019,COMMITTED,02/13/2019,UTC Schedule under lead time / change,
,1017296-1,10.0,H113218A,130,4588,2701,03/13/2019,03/13/2019,COMMITTED,03/13/2019,UTC Schedule under lead time / change,
OVERDUE,1017296-1,10.0,H113218A,130,4402,2701,11/12/2018,12/02/2018,COMMITTED,12/18/2018,Supplier Other,Machine down in EDM Wire
OVERDUE,1017296-1,10.0,H113218A,130,4403,2701,12/05/2018,12/05/2018,COMMITTED,12/18/2018,Supplier Other,Machine down in EDM Wire
,1017296-1,10.0,H113218A,130,4467,2701,02/27/2019,02/27/2019,COMMITTED,02/27/2019,UTC Schedule under lead time / change,
,1017296-1,10.0,H113218A,130,4706,2701,03/27/2019,03/27/2019,COMMITTED,03/27/2019,UTC Schedule under lead time / change,
,1017296-1,14.0,H113218A,130,4826,2701,04/09/2019,04/09/2019,COMMITTED,04/09/2019,,
,1017296-1,7.0,H113218A,130,5057,2701,05/01/2019,05/01/2019,COMMITTED,05/01/2019,,
OVERDUE,1021884-1,1.0,H113218A,180,6177,2701,12/05/2018,12/05/2018,COMMITTED,12/14/2018,Supplier Other,Outside Process delays
OVERDUE,1021884-1,3.0,H113218A,180,6178,2701,12/05/2018,12/05/2018,COMMITTED,12/14/2018,Supplier Other,Outside Process delays
OVERDUE,1021884-1,3.0,H113218A,180,6179,2701,12/10/2018,12/10/2018,COMMITTED,12/14/2018,Supplier Other,Outside Process delays
,1021884-1,2.0,H113218A,180,6181,2701,01/16/2019,01/16/2019,COMMITTED,01/16/2019,,
,1021884-1,3.0,H113218A,180,6248,2701,01/23/2019,01/23/2019,COMMITTED,01/23/2019,,
,1021884-1,2.0,H113218A,180,6440,2701,02/13/2019,02/13/2019,COMMITTED,02/13/2019,UTC Schedule under lead time / change,
,1021884-1,1.0,H113218A,180,6565,2701,02/13/2019,02/13/2019,COMMITTED,02/13/2019,UTC Schedule under lead time / change,
,1021884-1,4.0,H113218A,180,6753,2701,03/20/2019,03/20/2019,COMMITTED,03/20/2019,,
,1021884-1,1.0,H113218A,180,6715,2701,02/27/2019,02/27/2019,COMMITTED,02/27/2019,,
,1021884-1,4.0,H113218A,180,6180,2701,12/17/2018,12/17/2018,COMMITTED,12/17/2018,,
,1017296-1,12.0,H113218A,130,5131,2701,06/05/2019,06/05/2019,COMMITTED,06/05/2019,,
,1017296-1,21.0,H113218A,130,5132,2701,05/15/2019,05/15/2019,COMMITTED,05/15/2019,,
,1019655-1,3.0,H113218A,170,2971,2701,04/16/2019,04/16/2019,COMMITTED,04/16/2019,,
,1019655-1,1.0,H113218A,170,2972,2701,05/14/2019,05/14/2019,COMMITTED,05/14/2019,,
,1021336-1,6.0,H113218A,140,5541,2701,01/25/2019,01/25/2019,COMMITTED,01/25/2019,UTC Schedule under lead time / change,
,1021336-1,6.0,H113218A,140,5542,2701,02/01/2019,02/01/2019,COMMITTED,02/01/2019,UTC Schedule under lead time / change,
,1021336-1,6.0,H113218A,140,5543,2701,02/22/2019,02/22/2019,COMMITTED,02/22/2019,UTC Schedule under lead time / change,
,1021336-1,7.0,H113218A,140,5544,2701,03/01/2019,03/01/2019,COMMITTED,03/01/2019,UTC Schedule under lead time / change,
,1021336-1,4.0,H113218A,140,5545,2701,03/15/2019,03/15/2019,COMMITTED,03/15/2019,UTC Schedule under lead time / change,
,1021336-1,4.0,H113218A,140,5546,2701,03/08/2019,03/08/2019,COMMITTED,03/08/2019,UTC Schedule under lead time / change,
,1021336-1,3.0,H113218A,140,5547,2701,04/04/2019,04/04/2019,COMMITTED,04/04/2019,UTC Schedule under lead time / change,
,1021336-1,4.0,H113218A,140,5548,2701,04/04/2019,04/04/2019,COMMITTED,04/04/2019,UTC Schedule under lead time / change,
,1019655-1,2.0,H113218A,170,2530,2701,02/13/2019,02/13/2019,COMMITTED,02/13/2019,,
,1019655-1,1.0,H113218A,170,2660,2701,03/20/2019,03/20/2019,COMMITTED,03/20/2019,UTC Schedule under lead time / change,
,1019655-1,1.0,H113218A,170,2744,2701,03/20/2019,03/20/2019,COMMITTED,03/20/2019,UTC Schedule under lead time / change,
,1019655-1,4.0,H113218A,170,2844,2701,03/20/2019,03/20/2019,COMMITTED,03/20/2019,,
,1021336-1,4.0,H113218A,140,5549,2701,04/19/2019,04/19/2019,COMMITTED,04/19/2019,UTC Schedule under lead time / change,
,1019655-1,2.0,H113218A,170,2273,2701,01/16/2019,01/16/2019,COMMITTED,01/16/2019,,12 pcs stk
,1019655-1,1.0,H113218A,170,2973,2701,05/14/2019,05/14/2019,COMMITTED,05/14/2019,,
,1020787-1,6.0,H113218A,160,5354,2701,03/15/2019,03/15/2019,COMMITTED,03/15/2019,UTC Schedule under lead time / change,
,1021336-1,4.0,H113218A,140,5550,2701,04/26/2019,04/26/2019,COMMITTED,04/26/2019,UTC Schedule under lead time / change,
,1021336-1,4.0,H113218A,140,5551,2701,05/03/2019,05/03/2019,COMMITTED,05/03/2019,UTC Schedule under lead time / change,
,1021336-1,3.0,H113218A,140,5552,2701,05/10/2019,05/10/2019,COMMITTED,05/10/2019,UTC Schedule under lead time / change,
,1021336-1,3.0,H113218A,140,5553,2701,05/16/2019,05/16/2019,COMMITTED,05/16/2019,UTC Schedule under lead time / change,
,1021336-1,4.0,H113218A,140,5628,2701,05/31/2019,05/31/2019,COMMITTED,05/31/2019,UTC Schedule under lead time / change,
,1021336-1,8.0,H113218A,140,6062,2701,08/09/2019,08/09/2019,COMMITTED,08/09/2019,UTC Schedule under lead time / change,
,1021688-1,3.0,H113218A,150,5028,2701,04/04/2019,04/04/2019,COMMITTED,04/04/2019,UTC Schedule under lead time / change,
,1020787-1,4.0,H113218A,160,5224,2701,01/17/2019,01/17/2019,COMMITTED,01/17/2019,UTC Schedule under lead time / change,
,1020787-1,6.0,H113218A,160,5225,2701,01/25/2019,01/25/2019,COMMITTED,01/25/2019,UTC Schedule under lead time / change,
,1020787-1,6.0,H113218A,160,5226,2701,02/01/2019,02/01/2019,COMMITTED,02/01/2019,UTC Schedule under lead time / change,
,1020787-1,6.0,H113218A,160,5227,2701,02/14/2019,02/14/2019,COMMITTED,02/14/2019,UTC Schedule under lead time / change,
,1020787-1,7.0,H113218A,160,5228,2701,02/22/2019,02/22/2019,COMMITTED,02/22/2019,UTC Schedule under lead time / change,
,1020787-1,4.0,H113218A,160,5229,2701,03/08/2019,03/08/2019,COMMITTED,03/08/2019,UTC Schedule under lead time / change,
,823666-1,1.0,HS7014116,10,1,2701,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,823666-1,1.0,HS7014116,20,1,2701,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,823666-1,1.0,HS7014116,80,1,2701,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,553738,1.0,HS7867594,310,1,2702,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,553738,1.0,HS7867594,350,1,2702,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,553738,1.0,HS7867594,320,1,2702,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,553738,1.0,HS7867594,330,1,2702,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,553738,1.0,HS7867594,340,1,2702,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,553738,1.0,HS7867594,300,1,2702,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,553738,1.0,HS7867594,290,1,2702,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,553738,1.0,HS7867594,280,1,2702,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,553738,2.0,HS7867594,380,1,2702,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,553738,1.0,HS7867594,370,1,2702,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,553738,1.0,HS7867594,360,1,2702,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,753387-5,1.0,HS5728730,20,1,2700,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,769144-1,1.0,HS5691127,130,1,2701,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,769144-1,2.0,HS5691127,120,1,2701,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,769144-1,2.0,HS5691127,110,1,2701,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,769144-1,2.0,HS5691127,100,1,2701,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,769144-1,2.0,HS5691127,90,1,2701,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,769144-1,2.0,HS5691127,80,1,2701,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,769144-1,2.0,HS5691127,70,1,2701,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,769144-1,2.0,HS5691127,60,1,2701,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,769144-1,2.0,HS5691127,50,1,2701,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,769144-1,2.0,HS5691127,40,1,2701,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,769144-1,2.0,HS5691127,30,1,2701,12/31/2022,12/31/2022,COMMITTED,12/31/2022,UTC Schedule under lead time / change,
,1020331-1,10.0,S113218A,260,2,2710,02/04/2019,02/04/2019,COMMITTED,02/04/2019,UTC Schedule under lead time / change,
,1021336-1,1.0,S113218A,140,2,2710,03/01/2019,03/01/2019,COMMITTED,03/01/2019,,
,1020973-1,2.0,S113218A,50,2,2710,02/04/2019,02/04/2019,COMMITTED,02/04/2019,,
OVERDUE,1021767-1,1.0,S113218A,40,1,2710,08/27/2018,10/01/2018,COMMITTED,12/18/2018,Supplier Other,Outside Process delays
,1020963-1,9.0,S113218A,80,2,2710,02/09/2019,02/09/2019,COMMITTED,02/09/2019,UTC Schedule under lead time / change,
,1024324-1,6.0,S113218A,60,3,2710,05/15/2019,05/15/2019,COMMITTED,05/15/2019,,
,1024324-1,2.0,S113218A,60,2,2710,02/26/2019,02/26/2019,COMMITTED,02/26/2019,UTC Schedule under lead time / change,
,1024324-1,1.0,S113218A,60,1,2710,02/13/2019,02/13/2019,COMMITTED,02/13/2019,UTC Schedule under lead time / change,
,1020973-1,1.0,S113218A,50,1,2710,04/20/2019,04/20/2019,COMMITTED,04/20/2019,UTC Schedule under lead time / change,
,1021767-1,2.0,S113218A,40,2,2710,03/01/2019,03/01/2019,COMMITTED,03/01/2019,,
,1023283-1,10.0,S113218A,10,5,2710,04/15/2019,04/15/2019,COMMITTED,04/15/2019,,
,1023283-1,10.0,S113218A,10,4,2710,04/08/2019,04/08/2019,COMMITTED,04/08/2019,,
,1023283-1,10.0,S113218A,10,3,2710,04/08/2019,04/08/2019,COMMITTED,04/08/2019,,
,1023283-1,10.0,S113218A,10,2,2710,04/08/2019,04/08/2019,COMMITTED,04/08/2019,,
,1023283-1,20.0,S113218A,10,1,2710,04/08/2019,04/08/2019,COMMITTED,04/08/2019,,
,819652-3,4.0,S117214A,1140,7,2710,02/12/2019,02/12/2019,COMMITTED,02/12/2019,,
,819652-3,4.0,S117214A,1140,8,2710,03/05/2019,03/05/2019,COMMITTED,03/05/2019,,
OVERDUE,819652-3,2.0,S117214A,1140,3,2710,11/29/2018,11/29/2018,COMMITTED,12/20/2018,Supplier Other,outside process delays
AT RISK,817166-3,8.0,S117214A,710,18,2710,01/29/2019,01/29/2019,CHANGED,01/29/2019,,
,823707-2,4.0,S117214A,800,11,2710,02/27/2019,02/27/2019,COMMITTED,02/27/2019,,
,823716-1,1.0,S117214A,830,8,2710,04/10/2019,04/10/2019,COMMITTED,04/10/2019,,
OVERDUE,1013079-1,1.0,S117214A,1040,4,2710,09/10/2018,10/31/2018,COMMITTED,12/15/2018,Supplier Other,Machine down in EDM Wire
OVERDUE,1013079-1,4.0,S117214A,1040,6,2710,11/15/2018,11/15/2018,COMMITTED,01/02/2019,Supplier Other,Screen material delays
LATE,1001268-1,14.0,S117214A,1080,7,2710,01/03/2019,01/03/2019,COMMITTED,02/01/2019,Supplier Other,parts scrapped at outside supplier
,819693-8,3.0,S117214A,1130,1,2710,12/26/2018,12/26/2018,COMMITTED,12/26/2018,,
,819693-8,3.0,S117214A,1130,3,2710,03/31/2019,03/31/2019,COMMITTED,03/31/2019,,
,819693-8,3.0,S117214A,1130,5,2710,05/23/2019,05/23/2019,COMMITTED,05/23/2019,,
OVERDUE,819652-3,4.0,S117214A,1140,1,2710,11/26/2018,11/26/2018,COMMITTED,12/20/2018,Supplier Other,Outside process delays
OVERDUE,819652-3,2.0,S117214A,1140,2,2710,12/05/2018,12/05/2018,COMMITTED,12/20/2018,Supplier Other,Outside Process delays
,798665-1,3.0,S117214A,510,12,2710,03/24/2019,03/24/2019,COMMITTED,03/24/2019,,
,798665-1,3.0,S117214A,510,11,2710,03/02/2019,03/02/2019,COMMITTED,03/02/2019,,
,795997-1,5.0,S117214A,480,6,2710,04/03/2019,04/03/2019,COMMITTED,04/03/2019,UTC Schedule under lead time / change,
OVERDUE,795997-1,4.0,S117214A,480,5,2710,12/02/2018,12/02/2018,COMMITTED,12/21/2018,Supplier Other,outside process delays
OVERDUE,795997-1,3.0,S117214A,480,3,2710,07/25/2018,07/25/2018,COMMITTED,12/21/2018,Supplier Other,Outside Process delays
,794592-1,1.0,S117214A,440,4,2710,05/19/2019,05/19/2019,COMMITTED,05/19/2019,,
,791990-2,2.0,S117214A,410,18,2710,05/04/2019,05/04/2019,COMMITTED,05/04/2019,,
,791990-2,2.0,S117214A,410,17,2710,04/13/2019,04/13/2019,COMMITTED,04/13/2019,,
,791990-2,2.0,S117214A,410,16,2710,03/23/2019,03/23/2019,COMMITTED,03/23/2019,,
LATE,791990-2,2.0,S117214A,410,15,2710,12/16/2018,12/17/2018,COMMITTED,12/17/2018,UTC Schedule under lead time / change,
OVERDUE,791990-2,2.0,S117214A,410,14,2710,12/01/2018,12/17/2018,COMMITTED,12/17/2018,UTC Schedule under lead time / change,
OVERDUE,791990-2,2.0,S117214A,410,13,2710,09/18/2018,10/31/2018,COMMITTED,12/17/2018,Supplier Other,Outside Process delays
OVERDUE,791990-2,2.0,S117214A,410,12,2710,09/05/2018,10/31/2018,COMMITTED,12/17/2018,Supplier Other,Outside Process delays
OVERDUE,791990-2,2.0,S117214A,410,11,2710,08/31/2018,10/01/2018,COMMITTED,12/17/2018,Supplier Other,Outside Process delays
OVERDUE,791990-2,2.0,S117214A,410,9,2710,08/13/2018,10/31/2018,COMMITTED,12/17/2018,Supplier Other,Outside Process delays
,753387-1,3.0,S117214A,260,3,2710,05/05/2019,05/05/2019,COMMITTED,05/05/2019,,
,753387-1,2.0,S117214A,260,2,2710,01/10/2019,01/10/2019,COMMITTED,01/10/2019,UTC Schedule under lead time / change,
,788232-3,3.0,S117214A,390,13,2710,04/23/2019,04/23/2019,COMMITTED,04/23/2019,,
,788232-3,2.0,S117214A,390,11,2710,02/14/2019,02/14/2019,COMMITTED,02/14/2019,,
,788232-2,2.0,S117214A,380,8,2710,04/15/2019,04/15/2019,COMMITTED,04/15/2019,,
OVERDUE,753387-1,2.0,S117214A,260,1,2710,12/03/2018,12/03/2018,COMMITTED,01/10/2019,Supplier Other,Outside Process delays
OVERDUE,790149-1,14.0,S117214A,400,1,2710,10/17/2018,10/17/2018,COMMITTED,12/21/2018,Supplier Other,waiting on screen material
,788232-3,3.0,S117214A,390,14,2710,04/27/2019,04/27/2019,COMMITTED,04/27/2019,,
,788232-3,3.0,S117214A,390,12,2710,03/12/2019,03/12/2019,COMMITTED,03/12/2019,,
,788232-3,2.0,S117214A,390,10,2710,01/15/2019,01/15/2019,COMMITTED,01/15/2019,,
,788232-3,2.0,S117214A,390,9,2710,12/17/2018,12/17/2018,COMMITTED,12/17/2018,,
LATE,788232-2,2.0,S117214A,380,7,2710,12/29/2018,12/29/2018,COMMITTED,01/10/2019,Supplier Other,Outside Process delays
LATE,788232-2,2.0,S117214A,380,6,2710,12/15/2018,12/15/2018,COMMITTED,01/10/2019,Supplier Other,Outside Process delays
,766313-2,2.0,S117214A,310,7,2710,04/13/2019,04/13/2019,COMMITTED,04/13/2019,,
,766313-2,2.0,S117214A,310,6,2710,04/01/2019,04/01/2019,COMMITTED,04/01/2019,,
,766313-2,1.0,S117214A,310,5,2710,03/09/2019,03/09/2019,COMMITTED,03/09/2019,,
,766313-2,1.0,S117214A,310,4,2710,02/26/2019,02/26/2019,COMMITTED,02/26/2019,,
,753387-3,4.0,S117214A,270,4,2710,03/26/2019,03/26/2019,COMMITTED,03/26/2019,,
,753387-3,3.0,S117214A,270,3,2710,02/11/2019,02/11/2019,COMMITTED,02/11/2019,,
OVERDUE,798674-1,1.0,S117214A,10,5,2710,12/03/2018,12/03/2018,COMMITTED,01/10/2019,Supplier Other,Outside Process delays
,1002810-2,2.0,S117214A,50,5,2710,02/23/2019,02/23/2019,COMMITTED,02/23/2019,,
LATE,798674-1,1.0,S117214A,10,8,2710,04/01/2019,04/01/2019,COMMITTED,05/16/2019,Input Material (Vendor Supplied),Castings on order; long lead time
LATE,798674-1,1.0,S117214A,10,6,2710,01/01/2019,01/01/2019,COMMITTED,03/26/2019,Input Material (Vendor Supplied),Castings on order; long lead time
LATE,798674-1,2.0,S117214A,10,7,2710,02/18/2019,02/18/2019,COMMITTED,05/01/2019,Input Material (Vendor Supplied),Castings on order; long lead time
OVERDUE,800976-1,4.0,S117214A,560,7,2710,08/16/2018,11/01/2018,COMMIT DATE IN PAST,12/12/2018,Supplier Other,"6 pcs in stock to ship on this line,"
,819652-3,3.0,S117214A,1140,6,2710,01/14/2019,01/14/2019,COMMITTED,01/14/2019,,
,819652-3,6.0,S117214A,1140,5,2710,01/01/2019,01/01/2019,COMMITTED,01/01/2019,,
OVERDUE,819652-3,2.0,S117214A,1140,4,2710,12/03/2018,12/03/2018,COMMITTED,12/20/2018,Supplier Other,Outside Process delays
